id,name,url
102,Fierce,https://www.allmusic.com/mood/fierce-xa0000001001
103,Fiery,https://www.allmusic.com/mood/fiery-xa0000001002
104,Flashy,https://www.allmusic.com/mood/flashy-xa0000001003
105,Flowing,https://www.allmusic.com/mood/flowing-xa0000000713
106,Fractured,https://www.allmusic.com/mood/fractured-xa0000001004
107,Freewheeling,https://www.allmusic.com/mood/freewheeling-xa0000001005
108,Fun,https://www.allmusic.com/mood/fun-xa0000001006
109,Funereal,https://www.allmusic.com/mood/funereal-xa0000001007
110,Gentle,https://www.allmusic.com/mood/gentle-xa0000001008
111,Giddy,https://www.allmusic.com/mood/giddy-xa0000001009
112,Gleeful,https://www.allmusic.com/mood/gleeful-xa0000001010
113,Gloomy,https://www.allmusic.com/mood/gloomy-xa0000000714
114,Graceful,https://www.allmusic.com/mood/graceful-xa0000001011
115,Greasy,https://www.allmusic.com/mood/greasy-xa0000001012
116,Grim,https://www.allmusic.com/mood/grim-xa0000001013
117,Gritty,https://www.allmusic.com/mood/gritty-xa0000001014
118,Gutsy,https://www.allmusic.com/mood/gutsy-xa0000001015
119,Happy,https://www.allmusic.com/mood/happy-xa0000001016
120,Harsh,https://www.allmusic.com/mood/harsh-xa0000001017
121,Heavy,https://www.allmusic.com/mood/heavy-xa0000001445
122,Hedonistic,https://www.allmusic.com/mood/hedonistic-xa0000001018
123,Heroic,https://www.allmusic.com/mood/heroic-xa0000001019
124,Hostile,https://www.allmusic.com/mood/hostile-xa0000001020
125,Humorous,https://www.allmusic.com/mood/humorous-xa0000000717
126,Hungry,https://www.allmusic.com/mood/hungry-xa0000001021
127,Hymn-like,https://www.allmusic.com/mood/hymn-like-xa0000001022
128,Hyper,https://www.allmusic.com/mood/hyper-xa0000000718
129,Hypnotic,https://www.allmusic.com/mood/hypnotic-xa0000000719
130,Improvisatory,https://www.allmusic.com/mood/improvisatory-xa0000001023
131,Indulgent,https://www.allmusic.com/mood/indulgent-xa0000001024
132,Innocent,https://www.allmusic.com/mood/innocent-xa0000001025
133,Insular,https://www.allmusic.com/mood/insular-xa0000001026
134,Intense,https://www.allmusic.com/mood/intense-xa0000000721
135,Intimate,https://www.allmusic.com/mood/intimate-xa0000000722
136,Introspective,https://www.allmusic.com/mood/introspective-xa0000001027
137,Ironic,https://www.allmusic.com/mood/ironic-xa0000000723
138,Irreverent,https://www.allmusic.com/mood/irreverent-xa0000001028
139,Jovial,https://www.allmusic.com/mood/jovial-xa0000000725
140,Joyous,https://www.allmusic.com/mood/joyous-xa0000001029
141,Kinetic,https://www.allmusic.com/mood/kinetic-xa0000001030
142,Knotty,https://www.allmusic.com/mood/knotty-xa0000001031
143,Laid-Back/Mellow,https://www.allmusic.com/mood/laid-back-mellow-xa0000001032
144,Languid,https://www.allmusic.com/mood/languid-xa0000001033
145,Lazy,https://www.allmusic.com/mood/lazy-xa0000001034
146,Light,https://www.allmusic.com/mood/light-xa0000001035
147,Literate,https://www.allmusic.com/mood/literate-xa0000001036
148,Lively,https://www.allmusic.com/mood/lively-xa0000000726
149,Lonely,https://www.allmusic.com/mood/lonely-xa0000000727
150,Loose,https://www.allmusic.com/mood/loose-xa0000001449
151,Lush,https://www.allmusic.com/mood/lush-xa0000001037
152,Lyrical,https://www.allmusic.com/mood/lyrical-xa0000001038
153,Macabre,https://www.allmusic.com/mood/macabre-xa0000001039
154,Magical,https://www.allmusic.com/mood/magical-xa0000001040
155,Majestic,https://www.allmusic.com/mood/majestic-xa0000000728
156,Malevolent,https://www.allmusic.com/mood/malevolent-xa0000001041
157,Manic,https://www.allmusic.com/mood/manic-xa0000001042
158,Marching,https://www.allmusic.com/mood/marching-xa0000000729
159,Martial,https://www.allmusic.com/mood/martial-xa0000001043
160,Meandering,https://www.allmusic.com/mood/meandering-xa0000001044
161,Mechanical,https://www.allmusic.com/mood/mechanical-xa0000000731
162,Meditative,https://www.allmusic.com/mood/meditative-xa0000000732
163,Melancholy,https://www.allmusic.com/mood/melancholy-xa0000000734
164,Melodic,https://www.allmusic.com/mood/melodic-xa0000001127
165,Menacing,https://www.allmusic.com/mood/menacing-xa0000001045
166,Messy,https://www.allmusic.com/mood/messy-xa0000001046
167,Mighty,https://www.allmusic.com/mood/mighty-xa0000000736
168,Monastic,https://www.allmusic.com/mood/monastic-xa0000001047
169,Monumental,https://www.allmusic.com/mood/monumental-xa0000001048
170,Motoric,https://www.allmusic.com/mood/motoric-xa0000001049
171,Mysterious,https://www.allmusic.com/mood/mysterious-xa0000000738
172,Mystical,https://www.allmusic.com/mood/mystical-xa0000000739
173,Naive,https://www.allmusic.com/mood/naive-xa0000001050
174,Narcotic,https://www.allmusic.com/mood/narcotic-xa0000001051
175,Narrative,https://www.allmusic.com/mood/narrative-xa0000001052
176,Negative,https://www.allmusic.com/mood/negative-xa0000000740
177,Nervous/Jittery,https://www.allmusic.com/mood/nervous-jittery-xa0000000741
178,Nihilistic,https://www.allmusic.com/mood/nihilistic-xa0000001053
179,Nocturnal,https://www.allmusic.com/mood/nocturnal-xa0000001054
180,Nostalgic,https://www.allmusic.com/mood/nostalgic-xa0000000742
181,Ominous,https://www.allmusic.com/mood/ominous-xa0000001055
182,Optimistic,https://www.allmusic.com/mood/optimistic-xa0000000744
183,Opulent,https://www.allmusic.com/mood/opulent-xa0000001056
184,Organic,https://www.allmusic.com/mood/organic-xa0000001057
185,Ornate,https://www.allmusic.com/mood/ornate-xa0000001058
186,Outraged,https://www.allmusic.com/mood/outraged-xa0000001059
187,Outrageous,https://www.allmusic.com/mood/outrageous-xa0000001060
188,Paranoid,https://www.allmusic.com/mood/paranoid-xa0000001061
189,Passionate,https://www.allmusic.com/mood/passionate-xa0000001062
190,Pastoral,https://www.allmusic.com/mood/pastoral-xa0000000745
191,Patriotic,https://www.allmusic.com/mood/patriotic-xa0000001063
192,Perky,https://www.allmusic.com/mood/perky-xa0000000724
193,Philosophical,https://www.allmusic.com/mood/philosophical-xa0000001064
194,Plain,https://www.allmusic.com/mood/plain-xa0000001065
195,Plaintive,https://www.allmusic.com/mood/plaintive-xa0000001066
196,Playful,https://www.allmusic.com/mood/playful-xa0000001067
197,Poetic,https://www.allmusic.com/mood/poetic-xa0000001439
198,Poignant,https://www.allmusic.com/mood/poignant-xa0000001068
199,Positive,https://www.allmusic.com/mood/positive-xa0000000746
200,Powerful,https://www.allmusic.com/mood/powerful-xa0000000747
201,Precious,https://www.allmusic.com/mood/precious-xa0000001069
202,Provocative,https://www.allmusic.com/mood/provocative-xa0000001070
203,Pulsing,https://www.allmusic.com/mood/pulsing-xa0000000750
204,Pure,https://www.allmusic.com/mood/pure-xa0000000751
205,Quaint,https://www.allmusic.com/mood/quaint-xa0000001442
206,Quirky,https://www.allmusic.com/mood/quirky-xa0000000743
207,Radiant,https://www.allmusic.com/mood/radiant-xa0000001450
208,Rambunctious,https://www.allmusic.com/mood/rambunctious-xa0000001071
209,Ramshackle,https://www.allmusic.com/mood/ramshackle-xa0000001072
210,Raucous,https://www.allmusic.com/mood/raucous-xa0000001073
211,Reassuring/Consoling,https://www.allmusic.com/mood/reassuring-consoling-xa0000001074
212,Rebellious,https://www.allmusic.com/mood/rebellious-xa0000001075
213,Reckless,https://www.allmusic.com/mood/reckless-xa0000000752
214,Refined,https://www.allmusic.com/mood/refined-xa0000001076
215,Reflective,https://www.allmusic.com/mood/reflective-xa0000000753
216,Regretful,https://www.allmusic.com/mood/regretful-xa0000000754
217,Relaxed,https://www.allmusic.com/mood/relaxed-xa0000000755
218,Reserved,https://www.allmusic.com/mood/reserved-xa0000001077
219,Resolute,https://www.allmusic.com/mood/resolute-xa0000001078
220,Restrained,https://www.allmusic.com/mood/restrained-xa0000000756
221,Reverent,https://www.allmusic.com/mood/reverent-xa0000000757
222,Rhapsodic,https://www.allmusic.com/mood/rhapsodic-xa0000001079
223,Rollicking,https://www.allmusic.com/mood/rollicking-xa0000001080
224,Romantic,https://www.allmusic.com/mood/romantic-xa0000000758
225,Rousing,https://www.allmusic.com/mood/rousing-xa0000000759
226,Rowdy,https://www.allmusic.com/mood/rowdy-xa0000001081
227,Rustic,https://www.allmusic.com/mood/rustic-xa0000001082
228,Sacred,https://www.allmusic.com/mood/sacred-xa0000000760
229,Sad,https://www.allmusic.com/mood/sad-xa0000000761
230,Sarcastic,https://www.allmusic.com/mood/sarcastic-xa0000001083
231,Sardonic,https://www.allmusic.com/mood/sardonic-xa0000001084
232,Satirical,https://www.allmusic.com/mood/satirical-xa0000001085
233,Savage,https://www.allmusic.com/mood/savage-xa0000001086
234,Scary,https://www.allmusic.com/mood/scary-xa0000000762
235,Scattered,https://www.allmusic.com/mood/scattered-xa0000001087
236,Searching,https://www.allmusic.com/mood/searching-xa0000001088
237,Seductive,https://www.allmusic.com/mood/seductive-xa0000001443
238,Self-Conscious,https://www.allmusic.com/mood/self-conscious-xa0000001089
239,Sensual,https://www.allmusic.com/mood/sensual-xa0000000764
240,Sentimental,https://www.allmusic.com/mood/sentimental-xa0000000765
241,Serious,https://www.allmusic.com/mood/serious-xa0000000766
242,Severe,https://www.allmusic.com/mood/severe-xa0000001090
243,Sexual,https://www.allmusic.com/mood/sexual-xa0000001091
244,Sexy,https://www.allmusic.com/mood/sexy-xa0000000770
245,Shimmering,https://www.allmusic.com/mood/shimmering-xa0000001092
246,Silly,https://www.allmusic.com/mood/silly-xa0000001093
247,Sleazy,https://www.allmusic.com/mood/sleazy-xa0000001094
248,Slick,https://www.allmusic.com/mood/slick-xa0000001095
249,Smooth,https://www.allmusic.com/mood/smooth-xa0000001096
250,Snide,https://www.allmusic.com/mood/snide-xa0000000767
251,Soft/Quiet,https://www.allmusic.com/mood/soft-quiet-xa0000001097
252,Somber,https://www.allmusic.com/mood/somber-xa0000001098
253,Soothing,https://www.allmusic.com/mood/soothing-xa0000001099
254,Sophisticated,https://www.allmusic.com/mood/sophisticated-xa0000001100
255,Spacey,https://www.allmusic.com/mood/spacey-xa0000001101
256,Spacious,https://www.allmusic.com/mood/spacious-xa0000001447
257,Sparkling,https://www.allmusic.com/mood/sparkling-xa0000001102
258,Sparse,https://www.allmusic.com/mood/sparse-xa0000001103
259,Spicy,https://www.allmusic.com/mood/spicy-xa0000001104
260,Spiritual,https://www.allmusic.com/mood/spiritual-xa0000001105
261,Spontaneous,https://www.allmusic.com/mood/spontaneous-xa0000001106
262,Spooky,https://www.allmusic.com/mood/spooky-xa0000001107
263,Sprawling,https://www.allmusic.com/mood/sprawling-xa0000001108
264,Sprightly,https://www.allmusic.com/mood/sprightly-xa0000001109
265,Springlike,https://www.allmusic.com/mood/springlike-xa0000001110
266,Stately,https://www.allmusic.com/mood/stately-xa0000001111
267,Street-Smart,https://www.allmusic.com/mood/street-smart-xa0000001112
268,Striding,https://www.allmusic.com/mood/striding-xa0000000771
269,Strong,https://www.allmusic.com/mood/strong-xa0000000772
270,Stylish,https://www.allmusic.com/mood/stylish-xa0000001113
271,Suffocating,https://www.allmusic.com/mood/suffocating-xa0000001114
272,Sugary,https://www.allmusic.com/mood/sugary-xa0000001115
273,Summery,https://www.allmusic.com/mood/summery-xa0000001116
274,Sunny,https://www.allmusic.com/mood/sunny-xa0000001446
275,Suspenseful,https://www.allmusic.com/mood/suspenseful-xa0000001117
276,Swaggering,https://www.allmusic.com/mood/swaggering-xa0000001118
277,Sweet,https://www.allmusic.com/mood/sweet-xa0000000773
278,Swinging,https://www.allmusic.com/mood/swinging-xa0000000774
279,Technical,https://www.allmusic.com/mood/technical-xa0000000775
280,Tender,https://www.allmusic.com/mood/tender-xa0000001119
281,Tense/Anxious,https://www.allmusic.com/mood/tense-anxious-xa0000000697
282,Theatrical,https://www.allmusic.com/mood/theatrical-xa0000001120
283,Thoughtful,https://www.allmusic.com/mood/thoughtful-xa0000001121
284,Threatening,https://www.allmusic.com/mood/threatening-xa0000000777
285,Thrilling,https://www.allmusic.com/mood/thrilling-xa0000000776
286,Tight,https://www.allmusic.com/mood/tight-xa0000001448
287,Tough,https://www.allmusic.com/mood/tough-xa0000001122
288,Tragic,https://www.allmusic.com/mood/tragic-xa0000001123
289,Transparent/Translucent,https://www.allmusic.com/mood/transparent-translucent-xa0000001124
290,Trashy,https://www.allmusic.com/mood/trashy-xa0000001125
291,Trippy,https://www.allmusic.com/mood/trippy-xa0000000749
292,Triumphant,https://www.allmusic.com/mood/triumphant-xa0000001126
293,Turbulent,https://www.allmusic.com/mood/turbulent-xa0000001128
294,Uncompromising,https://www.allmusic.com/mood/uncompromising-xa0000001129
295,Understated,https://www.allmusic.com/mood/understated-xa0000001130
296,Unsettling,https://www.allmusic.com/mood/unsettling-xa0000001131
297,Uplifting,https://www.allmusic.com/mood/uplifting-xa0000001132
298,Urgent,https://www.allmusic.com/mood/urgent-xa0000001133
299,Virile,https://www.allmusic.com/mood/virile-xa0000001134
300,Visceral,https://www.allmusic.com/mood/visceral-xa0000001135
301,Volatile,https://www.allmusic.com/mood/volatile-xa0000001136
302,Vulgar,https://www.allmusic.com/mood/vulgar-xa0000001137
303,Vulnerable,https://www.allmusic.com/mood/vulnerable-xa0000001444
304,Warm,https://www.allmusic.com/mood/warm-xa0000001138
305,Weary,https://www.allmusic.com/mood/weary-xa0000001139
306,Whimsical,https://www.allmusic.com/mood/whimsical-xa0000001140
307,Wintry,https://www.allmusic.com/mood/wintry-xa0000001141
308,Wistful,https://www.allmusic.com/mood/wistful-xa0000001142
309,Witty,https://www.allmusic.com/mood/witty-xa0000001143
310,Wry,https://www.allmusic.com/mood/wry-xa0000001144
311,Yearning,https://www.allmusic.com/mood/yearning-xa0000000733
