id,name,artist,cover_url,album_url,buy_url
404,"Leoncavallo: Zingari",NULL,https://fastly-s3.allmusic.com/release/mr0005691648/front/220/VqAJ9sczpJDQKLkmyBP1kASijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/leoncavallo-zingari-mw0003734111
405,"Mozart: The Complete Piano Concertos",NULL,https://fastly-s3.allmusic.com/release/mr0004583774/front/220/vnGCSJUGmyRTSmJy-X6w1IAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/mozart-the-complete-piano-concertos-mw0001372944
406,"Mahler: Symphony No. 7",NULL,https://fastly-s3.allmusic.com/release/mr0002712009/front/220/f8_9pp44T118MbqD0GOPjipQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/mahler-symphony-no-7-mw0001392149
407,"The Moon & Antarctica",NULL,https://fastly-s3.allmusic.com/release/mr0002958006/front/220/eCxCYvNw9PiEi4XhOCfL9ASijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/the-moon-antarctica-mw0000065059
408,"Charles Ives: Complete Symphonies",NULL,https://fastly-s3.allmusic.com/release/mr0005321172/front/220/OwuwyBWImX3Q2QAG1nkhVD6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/charles-ives-complete-symphonies-mw0003423899
411,"Debussy: Prélude à l'après-midi d'un faune; Sonatas; String Quartet",NULL,https://fastly-s3.allmusic.com/release/mr0006523270/front/220/n2am1kP7pNQ7DS9FwGWXlN_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/debussy-pr%C3%A9lude-%C3%A0-lapr%C3%A8s-midi-dun-faune-sonatas-string-quartet-mw0004391970
412,"Béla Bartók: The Miraculous Mandarin Op. 19; Violin Concerto No. 2",NULL,https://fastly-s3.allmusic.com/release/mr0006572452/front/220/m6Ii2d8_LmQpj-xhZCPO8D6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/b%C3%A9la-bart%C3%B3k-the-miraculous-mandarin-op-19-violin-concerto-no-2-mw0004432223
418,"Ken Burns Jazz",NULL,https://fastly-s3.allmusic.com/release/mr0000330547/front/220/AZmQPQSUeyIwrzQOR6KQ_oAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/ken-burns-jazz-mw0000621145
419,"American Beauty",NULL,https://fastly-s3.allmusic.com/release/mr0001070839/front/220/1loVRFTvMkEpCKTSGhx1qQSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/american-beauty-mw0000192627
420,"16 Most Requested Songs",NULL,https://fastly-s3.allmusic.com/release/mr0001324082/front/220/42xtyKyrKGTU312qx81qJd_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/16-most-requested-songs-mw0000189589
424,"Dvorák: Symphony No. 7; Scherzo capriccioso",NULL,https://fastly-s3.allmusic.com/release/mr0006572448/front/220/FXaeLmi7RCw7-CrndTxx5RyhM-OFI8zG4l-qVpXXB1I=.jpg,NULL,https://www.allmusic.com/album/dvor%C3%A1k-symphony-no-7-scherzo-capriccioso-mw0004432219
425,"Steve Goodman",NULL,https://fastly-s3.allmusic.com/release/mr0000138924/front/220/MdsLQKc_uDxtuHfHwUsQjIAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/steve-goodman-mw0000101889
426,"The Velocity of Love",NULL,https://fastly-s3.allmusic.com/release/mr0000825962/front/220/S1Hj8Io1Kjm2J4gmvmAQ3ipQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/the-velocity-of-love-mw0000193254
427,"Mozart: Die Zauberflöte",NULL,https://fastly-s3.allmusic.com/release/mr0002660419/front/220/Yxo6Hx1w4IdFRzKujEoKV9_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/mozart-die-zauberfl%C3%B6te-mw0001397308
428,Mass,NULL,https://fastly-s3.allmusic.com/release/mr0002851322/front/220/m-MZzQ5ovNWfwFz2iGxkTwSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/mass-mw0001354455
429,"Prokofiev: Peter and the Wolf; Saint-Saëns: Carnival of the Animals; Bizet: Jeux D'Enfants",NULL,https://fastly-s3.allmusic.com/release/mr0002157420/front/220/UJTH6K37BncZYtA63dEHPx_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/prokofiev-peter-and-the-wolf-saint-sa%C3%ABns-carnival-of-the-animals-bizet-jeux-denfants-mw0001876793
430,"My Beautiful Dark Twisted Fantasy",NULL,https://fastly-s3.allmusic.com/release/mr0003219128/front/220/JrWWOOLczFcdUOCIwzSP1t_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/my-beautiful-dark-twisted-fantasy-mw0002022752
431,"Where There's Smoke There's Cheech & Chong (Anthology)",NULL,https://fastly-s3.allmusic.com/release/mr0000296453/front/220/9witkCmfVEMzuWb8Ui-hEZhUoDg0hsvx4F4sL4oO-nA=.jpg,NULL,https://www.allmusic.com/album/where-theres-smoke-theres-cheech-chong-anthology-mw0000215038
432,"Affordable Art",NULL,https://fastly-s3.allmusic.com/release/mr0000158933/front/220/DHSPb79xL0lyTHZcKK5giw4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/affordable-art-mw0000120146
438,"Blues Masters: The Very Best of T-Bone Walker",NULL,https://fastly-s3.allmusic.com/release/mr0001135393/front/220/lqa-6dxLFF5fmGmeIZWULoAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/blues-masters-the-very-best-of-t-bone-walker-mw0000067347
457,"Universe Room",NULL,https://fastly-s3.allmusic.com/release/mr0006590769/front/220/0Tobnq4a9BW3XMvmpT0xkhyhM-OFI8zG4l-qVpXXB1I=.jpg,NULL,https://www.allmusic.com/album/universe-room-mw0004447483
460,"Lush Life: The Music of Billy Strayhorn",NULL,https://fastly-s3.allmusic.com/release/mr0002765955/front/220/qTPDiUJJt5h1fUg4EFEYcg4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/lush-life-the-music-of-billy-strayhorn-mw0000678427
466,"Maiden Voyage",NULL,https://fastly-s3.allmusic.com/release/mr0000769145/front/220/z1v3xepGz-z2SsF0hbLlyVWnbEN5fCjifro6xhIBuB4=.jpg,NULL,https://www.allmusic.com/album/maiden-voyage-mw0000241413
472,"Sem Lenço, Sem Documento",NULL,https://fastly-s3.allmusic.com/release/mr0003706407/front/220/S0CVfP5QCxtfeYLiE0hqzx_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/sem-len%C3%A7o-sem-documento-mw0000690517
481,"Look Up",NULL,https://fastly-s3.allmusic.com/release/mr0006524953/front/220/h1EVfxhMIhTkQXI1qwSmkipQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/look-up-mw0004393203
483,"Mozart: 46 Symphonies",NULL,https://fastly-s3.allmusic.com/release/mr0002709324/front/220/QNLqS6ZJGkTl6H2iT5SDXT6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/mozart-46-symphonies-mw0001862724
485,"26 Mixes for Cash",NULL,https://fastly-s3.allmusic.com/release/mr0000404643/front/220/L5p4F_dn76Vxi96ao7MSHipQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/26-mixes-for-cash-mw0000024218
486,"Mahler: Symphony No. 4",NULL,https://fastly-s3.allmusic.com/release/mr0002726870/front/220/MYX2IZOh1eqc0rpRSo516x_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/mahler-symphony-no-4-mw0001853428
487,"Tchaikovsky: The Nutcracker; Prokofiev: Cinderella",NULL,https://fastly-s3.allmusic.com/release/mr0002731663/front/220/5M86C6xcAmlNE10t7xtotz6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/tchaikovsky-the-nutcracker-prokofiev-cinderella-mw0001864424
490,"Richard D. James Album",NULL,https://fastly-s3.allmusic.com/release/mr0000064473/front/220/0immWpHW-ttzenbdYL9yNhyhM-OFI8zG4l-qVpXXB1I=.jpg,NULL,https://www.allmusic.com/album/richard-d-james-album-mw0000087254
492,"Luminescent Creatures",NULL,https://fastly-s3.allmusic.com/release/mr0006559049/front/220/Rwc4ODEjPJIRFAjASlYmQ9_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/luminescent-creatures-mw0004402681
493,"Shiuan Chang: Earthing",NULL,https://fastly-s3.allmusic.com/release/mr0006550803/front/220/E5avyy7UFehk0R2Vzl_R2wSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/shiuan-chang-earthing-mw0004413888
497,"Dreaming...Now, Then: A Retrospective 1982-1997",NULL,https://fastly-s3.allmusic.com/release/mr0000015259/front/220/HXMwHbH-ZbI4yluITq6P7QSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/dreamingnow-then-a-retrospective-1982-1997-mw0000047574
498,"Buena Vista Social Club",NULL,https://fastly-s3.allmusic.com/release/mr0004595970/front/220/7EZ1hLC1ysdafcAgtuZgMByhM-OFI8zG4l-qVpXXB1I=.jpg,NULL,https://www.allmusic.com/album/buena-vista-social-club-mw0000595469
499,Siroco,NULL,https://fastly-s3.allmusic.com/release/mr0001345785/front/220/rYwJwF7Tx77jPO4PYagmTASijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/siroco-mw0000187924
500,"Time Out",NULL,https://fastly-s3.allmusic.com/release/mr0001187666/front/220/DP8J6OCnyCQK1HQ0-4xWXR_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/time-out-mw0000187775
501,"Monk's Dream",NULL,https://fastly-s3.allmusic.com/release/mr0000491879/front/220/jxG_Sjy_SJiHy_gy9QcaB1WnbEN5fCjifro6xhIBuB4=.jpg,NULL,https://www.allmusic.com/album/monks-dream-mw0000188438
502,"It's Only a Love Song",NULL,https://fastly-s3.allmusic.com/release/mr0006541534/front/220/G1oBJzQdna_28tovQjqBBQ4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/its-only-a-love-song-mw0004406148
503,"Apple Cores",NULL,https://fastly-s3.allmusic.com/release/mr0006571886/front/220/RYO9Arnj8Bvh4tOxMPiKdQSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/apple-cores-mw0004431751
504,Breakthrough,NULL,https://fastly-s3.allmusic.com/release/mr0006562789/front/220/EKyM6P8-a7iIoJ2ZfA3UVwSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/breakthrough-mw0004423807
507,"Tubular Bells",NULL,https://fastly-s3.allmusic.com/release/mr0001415615/front/220/3CBA5PRUD_9I8UbwSJwsHSpQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/tubular-bells-mw0000191174
508,"We're Only in It for the Money",NULL,https://fastly-s3.allmusic.com/release/mr0003650406/front/220/EX7K8BIL8OtC9NutywtWFypQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/were-only-in-it-for-the-money-mw0000628302
510,"Singles 45's and Under",NULL,https://fastly-s3.allmusic.com/release/mr0000288494/front/220/Nea6dDbkmZ3PpMj9egIRm5hUoDg0hsvx4F4sL4oO-nA=.jpg,NULL,https://www.allmusic.com/album/singles-45s-and-under-mw0000191834
511,"Empty Words, Part III: Live Teatro Lyrico Di Milano, 2 Dec. 1977",NULL,https://fastly-s3.allmusic.com/release/mr0001332898/front/220/eTkJNb-qVAyTuMtn1yg1FypQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/empty-words-part-iii-live-teatro-lyrico-di-milano-2-dec-1977-mw0000709572
512,"Supa Dupa Fly",NULL,https://fastly-s3.allmusic.com/release/mr0000085536/front/220/qBUwwaHNcmfBZELrnMNMrg4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/supa-dupa-fly-mw0000594733
515,"Selected Recordings from Grape",NULL,https://fastly-s3.allmusic.com/release-covers/170/0006/626/0006626141.jpg,NULL,https://www.allmusic.com/album/selected-recordings-from-grape-mw0004475449
516,"Gift Songs",NULL,https://fastly-s3.allmusic.com/release/mr0006618181/front/220/x1B1fYFZPjQn5yDRz1atiw4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/gift-songs-mw0004469195
517,"All Worlds",NULL,https://fastly-s3.allmusic.com/release/mr0006605802/front/220/6ixFWGRjahYIdwhM5zGUbhyhM-OFI8zG4l-qVpXXB1I=.jpg,NULL,https://www.allmusic.com/album/all-worlds-mw0004459481
519,Closer,NULL,https://fastly-s3.allmusic.com/release/mr0001306188/front/220/wOBxJBOdPC3gqGU9HrsVOD6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/closer-mw0000198508
521,Homogenic,NULL,https://fastly-s3.allmusic.com/release/mr0000076707/front/220/xIshatQk4lAnwi5VoD_qNR_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/homogenic-mw0000026812
522,Low,NULL,https://fastly-s3.allmusic.com/release/mr0000121482/front/220/UI4qc2J17vplfPiIVAUXKCpQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/low-mw0000185800
523,"The Idiot",NULL,https://fastly-s3.allmusic.com/release/mr0004533011/front/220/BwNi_zuvqoojamTCxcr0Ex_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/the-idiot-mw0000204192
524,"Big Science",NULL,https://fastly-s3.allmusic.com/release/mr0001946750/front/220/q1b-Mg8bRfnWyprZEbwRVoAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/big-science-mw0000188955
529,"Chelsea Town Hall",NULL,https://fastly-s3.allmusic.com/release/mr0006605823/front/220/WNDpH1dhpDZsi5p0cG56BYAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/chelsea-town-hall-mw0004459485
530,"My Son, the Greatest: The Best of Allan Sherman [CD]",NULL,https://fastly-s3.allmusic.com/release/mr0000280753/front/220/FWV2BN5m3ngoJGVB8K8z1gSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/my-son-the-greatest-the-best-of-allan-sherman-cd--mw0000199236
533,"My Son, The Nut",NULL,https://fastly-s3.allmusic.com/release/mr0002961061/front/220/mK7x-1hPKXJ_YjO7Od5XS5hUoDg0hsvx4F4sL4oO-nA=.jpg,NULL,https://www.allmusic.com/album/my-son-the-nut-mw0000959043
534,"The Third Decade",NULL,https://fastly-s3.allmusic.com/release/mr0000824229/front/220/YQpyvCSsijlVOJTz2qpwHw4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/the-third-decade-mw0000187763
535,"Saverio Mercadante: I due Figaro",NULL,https://fastly-s3.allmusic.com/release/mr0003942776/front/220/0DFPjTft1GwAXAJSS0kauA4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/saverio-mercadante-i-due-figaro-mw0002528451
536,"Beethoven: Symphony No. 3 "Eroica"; Overtures",NULL,https://fastly-s3.allmusic.com/release/mr0003613223/front/220/GnIIEFSt03QA5gyZhjj-KypQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/beethoven-symphony-no-3-eroica-overtures-mw0002340515
537,"Greatest Hit",NULL,https://fastly-s3.allmusic.com/release/mr0000770403/front/220/XPhKWGt6hyRDobX7Bi3UnwSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/greatest-hit-mw0000691082
538,"Donizetti: L'aio nell'imbarazzo",NULL,https://fastly-s3.allmusic.com/release/mr0006535567/front/220/f7cvB1fhkgKkTR5DAwMGYASijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/donizetti-laio-nellimbarazzo-mw0004401319
551,"Kickin Child: Lost Columbia Album 1965",NULL,https://fastly-s3.allmusic.com/release/mr0004696605/front/220/1QqWz4HACQCRpco94g3powSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/kickin-child-lost-columbia-album-1965-mw0003035149
554,"Bach: The Two and Three-Part Inventions (Inventions & Sinfonias)",NULL,https://fastly-s3.allmusic.com/release/mr0002701708/front/220/vLx66WSbumQjQk-NE1dDfipQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/bach-the-two-and-three-part-inventions-inventions-sinfonias-mw0001376527
555,"A State of Wonder: The Complete Goldberg Variations, 1955 & 1981",NULL,https://fastly-s3.allmusic.com/release/mr0002685410/front/220/7_beuYiZzErWHdVNaZa4ox_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/a-state-of-wonder-the-complete-goldberg-variations-1955-1981-mw0001833062
557,"Polaroids: A Greatest Hits Collection",NULL,https://fastly-s3.allmusic.com/release/mr0000202620/front/220/9F3gjeH-KoiF0sIYRP2v_hyhM-OFI8zG4l-qVpXXB1I=.jpg,NULL,https://www.allmusic.com/album/polaroids-a-greatest-hits-collection-mw0000140552
558,"Quiet Please: The New Best of Nick Lowe",NULL,https://fastly-s3.allmusic.com/release/mr0001070063/front/220/SnzaNK8rU1HqBGm-7_M42gSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/quiet-please-the-new-best-of-nick-lowe-mw0000809651
561,"Everything Changes, Everything Stays the Same",NULL,https://fastly-s3.allmusic.com/release/mr0006572803/front/220/ejSUjTaciXpZHkzzQ-oUwg4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/everything-changes-everything-stays-the-same-mw0004432532
562,"Force Majeure",NULL,https://fastly-s3.allmusic.com/release/mr0006516943/front/220/DfxusW_1_e3bOUysAeeG3VWnbEN5fCjifro6xhIBuB4=.jpg,NULL,https://www.allmusic.com/album/force-majeure-mw0004387238
565,"Little Earthquakes",NULL,https://fastly-s3.allmusic.com/release/mr0001208053/front/220/BcwqZdM1q2wAQAzQ1l-zwT6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/little-earthquakes-mw0000678527
566,"The Very Best of Chuck Jackson 1961-1967",NULL,https://fastly-s3.allmusic.com/release/mr0000074836/front/220/2vcMSdksaLJiG_K_m15Pah_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/the-very-best-of-chuck-jackson-1961-1967-mw0000023294
569,"Homecoming: The Live Album",NULL,https://fastly-s3.allmusic.com/release/mr0005049333/front/220/fs3CtYYghXv6Xk17YRGjRxyhM-OFI8zG4l-qVpXXB1I=.jpg,NULL,https://www.allmusic.com/album/homecoming-the-live-album-mw0003273306
570,"Memento Mori",NULL,https://fastly-s3.allmusic.com/release/mr0005939233/front/220/tEqTmKPBbdJcyBFduJmw3VWnbEN5fCjifro6xhIBuB4=.jpg,NULL,https://www.allmusic.com/album/memento-mori-mw0003926696
573,"Can't Lose My (Soul)",NULL,https://fastly-s3.allmusic.com/release/mr0006603288/front/220/R6bKePgdfdOSm2nRQ_Eq29_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/cant-lose-my-soul-mw0004457510
574,"In Space",NULL,https://fastly-s3.allmusic.com/release/mr0006566411/front/220/axbqu5lSzAfwoDRupmuneASijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/in-space-mw0004426972
594,"His Best: The Chess 50th Anniversary Collection",NULL,https://fastly-s3.allmusic.com/release/mr0000067601/front/220/UXcntlJ-1n02roDWtCeXah_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/his-best-the-chess-50th-anniversary-collection-mw0000019551
599,"Mis Planes Son Amarte",NULL,https://fastly-s3.allmusic.com/release/mr0004695590/front/220/CPGIsgk1Xqk1_-XBoJ83wT6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/mis-planes-son-amarte-mw0003034220
600,"Giuseppe Verdi: La Traviata",NULL,https://fastly-s3.allmusic.com/release/mr0002731178/front/220/Nh8EbfhNNCBmSD_SBnmkrypQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/giuseppe-verdi-la-traviata-mw0001351484
601,"Selections 1976-1988",NULL,https://fastly-s3.allmusic.com/release/mr0000079877/front/220/ycZ18KPWY_WTDhLdoIW53D6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/selections-1976-1988-mw0000027727
603,"Extended Play: Live at Birdland",NULL,https://fastly-s3.allmusic.com/release/mr0003756238/front/220/GWV5O-35fjeRip8r_-jTHYAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/extended-play-live-at-birdland-mw0000321836
604,Vibras,NULL,https://fastly-s3.allmusic.com/release/mr0004885351/front/220/otjr4xMrW1-Cx3_t6HNMAYAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/vibras-mw0003170387
605,"The Best of Earth, Wind & Fire, Vol. 2",NULL,https://fastly-s3.allmusic.com/release/mr0000831045/front/220/FOA-A1OYNsQkmov0_MfryJhUoDg0hsvx4F4sL4oO-nA=.jpg,NULL,https://www.allmusic.com/album/the-best-of-earth-wind-fire-vol-2-mw0000198109
606,"Don't Mess with Mister T.",NULL,https://fastly-s3.allmusic.com/release/mr0001048634/front/220/yhLP1xKCYGtNIE6mtTgwDQSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/dont-mess-with-mister-t-mw0000199284
607,"Debí Tirar Más Fotos",NULL,https://fastly-s3.allmusic.com/release/mr0006595498/front/220/6j982xYupSN3uwxcXdsNqB_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/deb%C3%AD-tirar-m%C3%A1s-fotos-mw0004451357
614,"...Like Clockwork",NULL,https://fastly-s3.allmusic.com/release/mr0003958187/front/220/xdMlW9wxRs_HhrkVUpyogd_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/like-clockwork-mw0002540457
615,Nevermind,NULL,https://fastly-s3.allmusic.com/release/mr0000770301/front/220/TdcvlEsXx78bL03_Q7pgej6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/nevermind-mw0000185616
616,"Back in Black",NULL,https://fastly-s3.allmusic.com/release/mr0001440565/front/220/B3pqi8HH9JyoK1GT1nK65gSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/back-in-black-mw0000188862
622,"Billboard Heart",NULL,https://fastly-s3.allmusic.com/release/mr0006594831/front/220/X8MfdJSHsWOICSq_YJOBvd_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/billboard-heart-mw0004450834
623,"Harry's House",NULL,https://fastly-s3.allmusic.com/release/mr0005631821/front/220/Q57vSNAMeRPVd5kPChgGSJhUoDg0hsvx4F4sL4oO-nA=.jpg,NULL,https://www.allmusic.com/album/harrys-house-mw0003696194
624,"Dream Songs: The Essential Joe Hisaishi",NULL,https://fastly-s3.allmusic.com/release/mr0005145653/front/220/3QVp6EItPvm200ua-oaGGypQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/dream-songs-the-essential-joe-hisaishi-mw0003336422
625,"Challenge Me Foolish",NULL,https://fastly-s3.allmusic.com/release/mr0004863446/front/220/P95YhgtqrWJSKWEOskUhwA4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/challenge-me-foolish-mw0003156751
626,"WORLD WIDE WHACK",NULL,https://fastly-s3.allmusic.com/release/mr0006272314/front/220/ibruajq2v3J2uepEGIbG8IAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/world-wide-whack-mw0004201648
627,Honey,NULL,https://fastly-s3.allmusic.com/release/mr0006477331/front/220/PG_DUaINlNotUon_YMS9Xw4Q1ghY8VaPylnm7PwcKNY=.jpg,NULL,https://www.allmusic.com/album/honey-mw0004363440
629,"1979-1985 Complete Recordings",NULL,https://fastly-s3.allmusic.com/release/mr0004835178/front/220/3Aw_En-LU6Qqwh5j-kC2BxyhM-OFI8zG4l-qVpXXB1I=.jpg,NULL,https://www.allmusic.com/album/1979-1985-complete-recordings-mw0003137071
630,"Coast 2 Coast",NULL,https://fastly-s3.allmusic.com/release/mr0005951594/front/220/tf2iRv1q5jwTLXcBL94GrypQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/coast-2-coast-mw0003943904
632,"Good Old Boys",NULL,https://fastly-s3.allmusic.com/release/mr0001258550/front/220/O2jMLKjx2IO1lIOvKCTUM1WnbEN5fCjifro6xhIBuB4=.jpg,NULL,https://www.allmusic.com/album/good-old-boys-mw0000196672
633,"Blonde on Blonde",NULL,https://fastly-s3.allmusic.com/release/mr0003966747/front/220/-b4sIMiehaU4KDjE-8yYiN_M69_UI9rrJSVvWL2-yAg=.jpg,NULL,https://www.allmusic.com/album/blonde-on-blonde-mw0000650098
634,"Sail Away",NULL,https://fastly-s3.allmusic.com/release/mr0001346269/front/220/XGRv74B7EEQNHdEjzyLRE1WnbEN5fCjifro6xhIBuB4=.jpg,NULL,https://www.allmusic.com/album/sail-away-mw0000193617
635,Aftermath,NULL,https://fastly-s3.allmusic.com/release/mr0001768039/front/220/prazUu6WAPFFNPoJ6fkjoR_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/aftermath-mw0000191599
636,"Critical Beatdown",NULL,https://fastly-s3.allmusic.com/release/mr0001073231/front/220/bLI72HgqYs-jl0wIFibqKoAf7E_1E-2MlBBPmPAXRBU=.jpg,NULL,https://www.allmusic.com/album/critical-beatdown-mw0000653074
640,"Schostakowitsch: Symponie Nr. 15",NULL,https://fastly-s3.allmusic.com/release/mr0006551127/front/220/fwyIRGzuh9bd3sTXTh2XZ5hUoDg0hsvx4F4sL4oO-nA=.jpg,NULL,https://www.allmusic.com/album/schostakowitsch-symponie-nr-15-mw0004414177
646,Vulnicura,NULL,https://fastly-s3.allmusic.com/release/mr0004390317/front/220/iSoYxkqIFk0_K6PIrncklipQg_7iAU1wjqLgK_xGXts=.jpg,NULL,https://www.allmusic.com/album/vulnicura-mw0002816050
648,Meliora,NULL,https://fastly-s3.allmusic.com/release/mr0004430333/front/220/v9EKd7-qXU6t9hBZuIwR-h_TZlp6n_cq-Emr2zx15tU=.jpg,NULL,https://www.allmusic.com/album/meliora-mw0002853003
653,"Mr. Misunderstood",NULL,https://fastly-s3.allmusic.com/release/mr0004489718/front/220/-0EkxNS3Hxh1k0StDZSrrj6KsMttLlyBmmVTZ6_CLs0=.jpg,NULL,https://www.allmusic.com/album/mr-misunderstood-mw0002895958
654,"The Chess Years 1952-1963",NULL,https://fastly-s3.allmusic.com/release/mr0002577200/front/220/0yVG2_KQqtWUmP4qtLE7p5hUoDg0hsvx4F4sL4oO-nA=.jpg,NULL,https://www.allmusic.com/album/the-chess-years-1952-1963-mw0000957825
655,"Highway 61 Revisited/Blonde on Blonde",NULL,https://fastly-s3.allmusic.com/release/mr0001056937/front/220/ZPbxu31ba4DBM90HJNUBgQSijaXJlYnq0St31qpAJWo=.jpg,NULL,https://www.allmusic.com/album/highway-61-revisited-blonde-on-blonde-mw0001787330
